,index,상품명,수익률,위험도,상품유형
0,0,제룡산업,1.893939393939394,23.800642127974513,배당금
1,1,삼진,1.8957345971563981,19.971135843354354,배당금
2,2,KG모빌리언스,2.2598870056497176,47.15938166895081,배당금
3,3,남화산업,0.41841004184100417,40.9081300537039,배당금
4,4,만도,1.4157014157014158,49.2361468216007,배당금
5,5,칩스앤미디어,1.2614107883817427,91.42654627806894,배당금
6,6,대한화섬,0.4664391353811149,18.434555356750664,배당금
7,7,동국산업,3.430079155672823,54.9638231890701,배당금
8,8,현대엘리베이터,2.2332506203473943,25.118549670352184,배당금
9,9,휴네시온,0.625,35.69694013572505,배당금
10,10,화일약품,1.141552511415525,49.817380855925535,배당금
11,11,덕성,0.2079002079002079,120.97230085879649,배당금
12,12,한국주철관공업,2.4096385542168677,19.01163230896169,배당금
13,13,하이즈항공,1.1296296296296295,90.78159740617367,배당금
14,14,세운메디칼,1.1013215859030838,64.05708634739756,배당금
15,15,동부건설,5.737704918032787,20.64144589914037,배당금
16,16,서린바이오,0.7662835249042145,60.18864409956182,배당금
17,17,한국콜마홀딩스,0.7471264367816092,35.8958924713933,배당금
18,18,한국콜마,0.7028753993610224,27.24587330448936,배당금
19,19,강남제비스코,2.840909090909091,16.04773270118657,배당금
20,20,코위버,2.0242914979757085,26.64455592314856,배당금
21,21,하나마이크론,0.6313131313131313,47.95360434747798,배당금
22,22,SK증권,1.3477088948787064,21.341573621986555,배당금
23,23,시큐브,0.6622516556291391,39.22791958977821,배당금
24,24,알서포트,0.1702127659574468,75.84010249649191,배당금
25,25,에너토크,1.1074197120708749,46.61889328435161,배당금
26,26,한국카본,1.1320754716981132,53.81830383793129,배당금
27,27,팜스빌,1.8518518518518516,37.02299344459217,배당금
28,28,하이골드12호,26.129032258064516,16.711083074255118,배당금
29,29,하이골드3호,4.194756554307117,12.200088752386174,배당금
30,30,SK네트웍스,2.466598150051387,21.63804229479095,배당금
31,31,DRB동일,1.5037593984962405,40.01089287810718,배당금
32,32,어보브반도체,1.9900497512437811,37.980580790957134,배당금
33,33,광진윈텍,3.4013605442176873,35.40995785248221,배당금
34,34,세명전기,2.0408163265306123,22.875787261924614,배당금
35,35,한국타이어앤테크놀로지,1.634472511144131,32.38509755876164,배당금
36,36,S-Oil,0.29985007496251875,46.86745256089635,배당금
37,37,아주IB투자,1.1864406779661016,114.59913140671867,배당금
38,38,한화솔루션,0.40691759918616477,87.02085888776116,배당금
39,39,KG케미칼,1.7721518987341773,40.78076817569802,배당금
40,40,고려산업,0.7741935483870968,38.20129926447106,배당금
41,41,한국가구,2.59009009009009,21.993930929666533,배당금
42,42,PN풍년,0.6195786864931847,63.47387110717585,배당금
43,43,세종공업,0.5617977528089888,60.09982773156758,배당금
44,44,원림,1.3123359580052494,18.91983360764523,배당금
45,45,미래에셋생명,4.182041820418204,32.25004803485932,배당금
46,46,사조대림,1.0526315789473684,22.247859896334848,배당금
47,47,무림페이퍼,2.1052631578947367,19.939451887795315,배당금
48,48,무림SP,1.4314928425357873,42.42648827716205,배당금
49,49,포인트엔지니어링,0.6644518272425249,32.295420282865415,배당금
50,50,신일제약,0.7389162561576355,57.42484205841619,배당금
51,51,힘스,1.520912547528517,39.98114988298311,배당금
52,52,환인제약,2.0202020202020203,18.270515710762055,배당금
53,53,롯데정보통신,1.9580419580419581,29.152208306182004,배당금
54,54,호전실업,3.075030750307503,24.150228453143264,배당금
55,55,제이씨케미칼,0.796812749003984,81.44648611942179,배당금
56,56,나라엠앤디,0.49180327868852464,95.30027071599413,배당금
57,57,애경유화,4.283965728274174,44.93020581009859,배당금
58,58,애경산업,1.9230769230769231,28.383703047268728,배당금
59,59,AK홀딩스,3.75,35.50340614881161,배당금
60,60,노바렉스,0.5383580080753702,29.692606139443466,배당금
61,61,한일화학,1.6538037486218304,18.448491503655557,배당금
62,62,오이솔루션,0.7633587786259541,51.10414511372407,배당금
63,63,인터엠,6.211180124223603,20.151216135864356,배당금
64,64,와토스코리아,3.6363636363636362,18.459139981377593,배당금
65,65,이상네트웍스,1.4285714285714286,32.60753678885892,배당금
66,66,에이치시티,0.2597402597402597,28.574170908303618,배당금
67,67,참좋은여행,2.4531024531024532,46.59497136931168,배당금
68,68,포스코강판,2.5889967637540456,48.811247515771306,배당금
69,69,NICE,1.220159151193634,18.386922972232135,배당금
70,70,양지사,0.46728971962616817,40.94525834847356,배당금
71,71,우양,0.998003992015968,25.76915870378287,배당금
72,72,고려제약,0.975609756097561,34.74937110103138,배당금
73,73,이오테크닉스,0.15822784810126583,37.53961478134485,배당금
74,74,노랑풍선,0.8016032064128256,76.10826788498093,배당금
75,75,네오팜,2.5996533795493932,27.28946740610509,배당금
76,76,갤럭시아머니트리,1.5602836879432624,38.405419755223264,배당금
77,77,비즈니스온,1.8327974276527332,26.019776754276997,배당금
78,78,러셀,0.7898894154818324,67.06495914167552,배당금
79,79,현대바이오랜드,1.417004048582996,39.27209960888888,배당금
80,80,유성기업,6.825938566552901,31.309401633875712,배당금
81,81,아세아텍,1.4450867052023122,48.26774733283426,배당금
82,82,한미사이언스,0.3669724770642202,45.1872355916924,배당금
83,83,씨큐브,2.063273727647868,15.815215727252683,배당금
84,84,LF,3.1055900621118013,42.505354700331935,배당금
85,85,PI첨단소재,1.073253833049404,27.257745302576012,배당금
86,86,DB금융투자,5.9171597633136095,25.142276333181186,배당금
87,87,이리츠코크렙,3.0120481927710845,10.424633042170932,배당금
88,88,아비코전자,0.9900990099009901,62.00828132695901,배당금
89,89,가온미디어,1.6207455429497568,27.190045867245136,배당금
90,90,SK디앤디,1.380897583429229,59.02203931675061,배당금
91,91,코리아에프티,2.054794520547945,64.4541236257859,배당금
92,92,에스씨디,0.967741935483871,78.56464592157509,배당금
93,93,크리스에프앤씨,1.7057569296375266,39.51577040096626,배당금
94,94,현대위아,1.5367727771679474,35.53925508503719,배당금
95,95,한솔피엔에스,1.5673981191222568,40.83135473904356,배당금
96,96,케이씨,1.0416666666666665,35.632791754781834,배당금
97,97,NI스틸,2.0964360587002098,31.458856403197423,배당금
98,98,유니테스트,1.1086474501108647,78.24780585450314,배당금
99,99,포시에스,1.2468827930174564,30.53872579595834,배당금
100,100,KTB투자증권,5.136986301369863,31.860791500354292,배당금
101,101,휴온스글로벌,1.3377926421404682,26.799803370975926,배당금
102,102,드림텍,1.3445378151260505,49.67748715836242,배당금
103,103,KNN,0.9900990099009901,59.864304420099955,배당금
104,104,경동도시가스,4.441624365482234,37.204714820511334,배당금
105,105,하나머티리얼즈,0.87527352297593,43.20011766043618,배당금
106,106,디스플레이텍,2.9069767441860463,26.710350788239833,배당금
107,107,대성홀딩스,1.0729613733905579,32.20688684289911,배당금
108,108,한전산업,5.926892950391645,14.56159453336931,배당금
109,109,매일홀딩스,1.7177914110429449,9.69324378979297,배당금
110,110,해마로푸드서비스,1.6286644951140066,48.00908189068157,배당금
111,111,아프리카TV,0.9031198686371099,42.49137149583028,배당금
112,112,휴스틸,4.207573632538569,18.861715343597453,배당금
113,113,상신이디피,0.3676470588235294,51.701846995279794,배당금
114,114,포스코인터내셔널,4.912280701754386,36.29774836162236,배당금
115,115,현우산업,3.316749585406302,30.905513028272114,배당금
116,116,신신제약,0.25,81.5658771394103,배당금
117,117,파커스,4.9916805324459235,57.14372699503274,배당금
118,118,시디즈,0.5263157894736842,30.63903956336202,배당금
119,119,남성,0.6119951040391677,129.44717425469247,배당금
120,120,인터파크,6.578947368421052,24.064255446406044,배당금
121,121,인터파크,3.070175438596491,24.064255446406044,배당금
122,122,모나미,1.0852713178294573,46.63622573438041,배당금
123,123,뉴트리,0.6681514476614699,41.070981389062126,배당금
124,124,삼호개발,4.523809523809524,11.956578913301563,배당금
125,125,대덕,4.651162790697675,13.108827877218042,배당금
126,126,이지홀딩스,1.1764705882352942,35.843754766702034,배당금
127,127,대륙제관,2.2197558268590454,22.341582227844956,배당금
128,128,옵트론텍,0.4601226993865031,41.40826239215603,배당금
129,129,매커스,2.0746887966804977,74.35517016136096,배당금
130,130,세원정공,0.30902348578491967,0.0,배당금
131,131,우주일렉트로,1.0033444816053512,53.338732272342256,배당금
132,132,GS리테일,2.142857142857143,39.89444823688459,배당금
133,133,나노신소재,0.3738317757009346,64.1797351416724,배당금
134,134,계룡건설산업,2.510460251046025,45.92596520232818,배당금
135,135,유니크,0.1437125748502994,54.24527958396408,배당금
136,136,한일네트웍스,5.094130675526024,20.271132725736802,배당금
137,137,만호제강,1.2779552715654952,24.665455529746964,배당금
138,138,AJ네트웍스,6.741573033707865,64.54437112672963,배당금
139,139,심텍,0.8913649025069639,45.191839181762475,배당금
140,140,심텍홀딩스,0.40404040404040403,42.115298921819445,배당금
141,141,롯데리츠,1.7550274223034734,10.256364197233186,배당금
142,142,수산중공업,0.3861003861003861,95.97359238431831,배당금
143,143,영풍정밀,3.6900369003690034,33.338321666417656,배당금
144,144,포스코케미칼,0.5006257822277848,36.863983600419324,배당금
145,145,삼원강재,4.646464646464646,21.30153845144717,배당금
146,146,멀티캠퍼스,1.6853932584269662,47.611032726287476,배당금
147,147,한전기술,1.8452380952380953,25.235278915984694,배당금
148,148,일진머티리얼즈,0.10905125408942204,29.703556553524667,배당금
149,149,광전자,2.0618556701030926,62.05355959118088,배당금
150,150,GST,1.092896174863388,42.6492354852077,배당금
151,151,국일신동,1.2315270935960592,50.83590496179774,배당금
152,152,디아이,1.257861635220126,33.00382205898401,배당금
153,153,에스넷,1.7118402282453637,39.429358493492465,배당금
154,154,코엔텍,6.192660550458716,18.774757833114236,배당금
155,155,제일테크노스,1.278409090909091,105.74472881231463,배당금
156,156,케이엠,0.37453183520599254,61.35693900020211,배당금
157,157,우성사료,0.47770700636942676,17.74745887344045,배당금
158,158,씨에스윈드,0.37551020408163266,96.09992962048187,배당금
159,159,한화생명,1.5789473684210527,47.587344955069526,배당금
160,160,고려시멘트,0.49668874172185434,26.167854980402154,배당금
161,161,젬백스링크,0.8097165991902834,33.38270222749951,배당금
162,162,하츠,0.42979942693409745,27.719908514965546,배당금
163,163,에이리츠,4.947976878612717,33.502530463714564,배당금
164,164,한양이엔지,3.6885245901639343,28.55418293141975,배당금
165,165,제일연마,3.133903133903134,17.852120086058036,배당금
166,166,일진홀딩스,1.9230769230769231,37.604865398301975,배당금
167,167,이씨에스,2.867383512544803,58.958259740290984,배당금
168,168,대림건설,1.6260162601626018,25.496228097071015,배당금
169,169,메디톡스,0.4014049172102358,87.87549187258426,배당금
170,170,새로닉스,0.7207207207207207,94.58024940094137,배당금
171,171,JYP Ent.,0.4434907010014306,53.83566529326114,배당금
172,172,케이아이엔엑스,0.6802721088435374,51.10235624579002,배당금
173,173,유니셈,0.7092198581560284,38.65398325388167,배당금
174,174,현대리바트,1.0,46.649798106536394,배당금
175,175,프로텍,1.4260249554367201,50.1093396148838,배당금
176,176,오공,1.0729613733905579,32.95072444448593,배당금
177,177,아주캐피탈,5.508474576271186,34.33782729078981,배당금
178,178,유비쿼스,1.3177159590043925,34.66592614160766,배당금
179,179,유비케어,0.4424778761061947,45.70457992912329,배당금
180,180,삼양패키징,3.5294117647058822,25.37278744935115,배당금
181,181,인터로조,1.4150943396226416,24.36906485066252,배당금
182,182,서연이화,2.0202020202020203,59.299569249746376,배당금
183,183,휠라홀딩스,0.4610526315789474,48.63051084934764,배당금
184,184,카스,0.4484304932735426,76.44961806724237,배당금
185,185,옵티시스,0.6075334143377886,23.65084225829664,배당금
186,186,잇츠한불,0.33444816053511706,58.86539959395631,배당금
187,187,알리코제약,1.6,31.541325850991214,배당금
188,188,HDC현대EP,1.910828025477707,63.32061934402822,배당금
189,189,삼양식품,0.8,28.262936266115815,배당금
190,190,삼일씨엔에스,0.35023041474654376,68.22833783383656,배당금
191,191,대유,2.0242914979757085,43.40133428625348,배당금
192,192,신일전자,1.0443864229765014,19.238025620612703,배당금
193,193,삼일,2.6954177897574128,18.420748406325185,배당금
194,194,대동기어,0.7911392405063291,48.854175995369765,배당금
195,195,대동금속,0.6564551422319475,27.0968347536644,배당금
196,196,대한제강,2.699055330634278,38.11385118422797,배당금
197,197,중앙에너비스,1.9393939393939394,32.439822899898935,배당금
198,198,케이씨피드,0.672645739910314,44.62985326428777,배당금
199,199,에스엠코어,1.0355029585798818,22.722689690795388,배당금
200,200,삼아제약,1.7595307917888565,30.958496260313268,배당금
201,201,대성에너지,4.587155963302752,14.70842236399268,배당금
202,202,솔브레인홀딩스,1.9813519813519813,34.954751319041534,배당금
203,203,이지웰,0.8737864077669903,58.38777359949378,배당금
204,204,한화,2.6168224299065423,36.54364680336552,배당금
205,205,유비쿼스홀딩스,0.4850746268656716,37.915644395244676,배당금
206,206,광동제약,0.8376963350785341,50.69324459890267,배당금
207,207,디케이락,1.5037593984962405,93.89910931687398,배당금
208,208,한라IMS,1.6722408026755853,24.647586962074737,배당금
209,209,삼륭물산,0.8792497069167644,42.62232665751721,배당금
210,210,정상제이엘에스,6.4083457526080485,12.521168290461341,배당금
211,211,에프에스티,0.3669724770642202,48.73279042836611,배당금
212,212,세원물산,0.3980891719745223,0.0,배당금
213,213,진양산업,4.550625711035267,56.38455559237059,배당금
214,214,하이스틸,0.6493506493506493,18.28692026825305,배당금
215,215,디와이피엔에프,1.9283746556473829,30.282951780322215,배당금
216,216,제일기획,3.770114942528736,29.03155744820527,배당금
217,217,미원상사,0.6411764705882352,10.10500079164911,배당금
218,218,에이텍,0.32102728731942215,68.46779629612473,배당금
219,219,디와이파워,1.7241379310344827,55.59050488235615,배당금
220,220,서울바이오시스,0.22551928783382788,47.473839682114246,배당금
221,221,야스,1.1673151750972763,26.073672867137688,배당금
222,222,네오위즈홀딩스,0.7454545454545454,29.615610962576582,배당금
223,223,대신정보통신,0.5305039787798408,64.35129684868255,배당금
224,224,한국토지신탁,4.31266846361186,19.646000871947578,배당금
225,225,영원무역,1.3201320132013201,44.13877989630833,배당금
226,226,동국제약,2.941176470588235,41.21711365590914,배당금
227,227,삼현철강,3.807106598984772,19.68865556077206,배당금
228,228,KG이니시스,1.6624685138539042,37.442031410026324,배당금
229,229,티피씨글로벌,0.7604562737642585,42.76829208501399,배당금
230,230,로지시스,1.048951048951049,93.82607933943332,배당금
231,231,크라운제과,2.9137529137529135,15.594884549394356,배당금
232,232,DB하이텍,1.0204081632653061,47.36814944870967,배당금
233,233,동방아그로,3.930817610062893,6.54611366344659,배당금
234,234,오션브릿지,1.8815331010452963,50.69046818540679,배당금
235,235,한국아트라스비엑스,0.7619047619047619,15.767019045829509,배당금
236,236,카카오,0.03572433192686357,37.42931616236128,배당금
237,237,SBI핀테크솔루션즈,2.440633245382586,28.417534697602285,배당금
238,238,빅솔론,4.3678160919540225,10.156499040229361,배당금
239,239,브리지텍,3.007518796992481,35.668160443198985,배당금
240,240,국순당,2.1551724137931036,17.834567792542746,배당금
241,241,티비씨,1.7486338797814207,28.091724174318543,배당금
242,242,유니온머티리얼,1.1820330969267139,111.2021593553746,배당금
243,243,동성화학,3.7735849056603774,15.874761369411624,배당금
244,244,화성산업,3.861003861003861,30.607950143220233,배당금
245,245,영화테크,0.24154589371980675,67.1233389963313,배당금
246,246,세진중공업,0.26595744680851063,85.12097638197527,배당금
247,247,대주산업,1.092896174863388,92.79873278949906,배당금
248,248,아모레퍼시픽그룹,0.6054490413723511,26.7828271008672,배당금
249,249,동일금속,2.629107981220657,23.975245414052058,배당금
250,250,강원랜드,3.8379530916844353,35.98012959933776,배당금
251,251,한솔제지,4.545454545454546,25.910865354509042,배당금
252,252,사람인에이치알,2.457627118644068,12.785436495994325,배당금
253,253,파라다이스,0.6993006993006993,33.95433734937529,배당금
254,254,이지케어텍,0.46361185983827496,22.827942074459937,배당금
255,255,미코,0.2702702702702703,64.37079678356415,배당금
256,256,레드캡투어,3.5476718403547673,60.516717188467176,배당금
257,257,KG ETS,2.430939226519337,30.293327927199613,배당금
258,258,한독,0.9075907590759077,47.5554631496224,배당금
259,259,KCI,1.8518518518518516,23.58124620464503,배당금
260,260,다원시스,0.4618937644341801,21.459757012659296,배당금
261,261,케이티스카이라이프,3.727369542066028,29.450825987654213,배당금
262,262,아이엠이연이,1.1363636363636365,70.3545552829813,배당금
263,263,한미약품,0.17271157167530224,35.908493907836636,배당금
264,264,우진,2.159827213822894,74.81083873900008,배당금
265,265,우리넷,0.5399568034557235,21.107051807252613,배당금
266,266,아바코,3.009027081243731,63.67489788803714,배당금
267,267,동일고무벨트,1.0683760683760684,57.357430985150366,배당금
268,268,신한알파리츠,1.9607843137254901,11.65191413193315,배당금
269,269,파크시스템스,0.1815431164901664,45.760417465569994,배당금
270,270,디피씨,0.8403361344537815,80.87970001361462,배당금
271,271,디와이,3.2397408207343417,30.72287807737347,배당금
272,272,DMS,0.7911392405063291,55.58461663038609,배당금
273,273,SV인베스트먼트,2.1052631578947367,149.54530659555888,배당금
274,274,동아지질,1.2539184952978055,23.34887938370115,배당금
275,275,한국전자금융,1.8425460636515913,21.67145924717537,배당금
276,276,이엠넷,0.6674082313681869,30.63744551544369,배당금
277,277,가온전선,2.7210884353741496,46.940703800785236,배당금
278,278,이구산업,1.7241379310344827,59.23826415768868,배당금
279,279,대림통상,3.3816425120772946,33.15704445185841,배당금
280,280,일동홀딩스,1.0515247108307046,19.62074742037817,배당금
281,281,금호산업,6.675567423230974,29.337256482434952,배당금
282,282,한온시스템,2.379182156133829,37.98963384336134,배당금
283,283,프리엠스,0.6067961165048543,54.82454676462946,배당금
284,284,남해화학,0.7075471698113208,20.48896506624832,배당금
285,285,콜마비앤에이치,0.5035246727089627,55.889992933164926,배당금
286,286,KMH,0.2364864864864865,110.19685519057691,배당금
287,287,피에스케이,0.9724473257698543,53.164793023390466,배당금
288,288,씨티케이코스메틱스,2.2813688212927756,24.51382369883552,배당금
289,289,해성디에스,1.8567639257294428,31.966198017348333,배당금
290,290,대상홀딩스,1.9417475728155338,34.48674906702662,배당금
291,291,세틀뱅크,1.2520593080724876,23.453110215507834,배당금
292,292,제일약품,0.07856341189674523,145.24759647349813,배당금
293,293,현대오토에버,0.9957924263674615,65.82573450260396,배당금
294,294,일진다이아,0.5780346820809248,55.44230527751998,배당금
295,295,와이솔,1.6181229773462782,28.40870535839301,배당금
296,296,메가스터디,3.829787234042553,41.674565738887864,배당금
297,297,태경산업,4.135338345864661,12.965233190764668,배당금
298,298,CS홀딩스,0.8605851979345954,26.246172780973215,배당금
299,299,안랩,1.393188854489164,27.66216389527752,배당금
300,300,삼화콘덴서공업,0.463821892393321,25.594834950469128,배당금
301,301,다우기술,1.99501246882793,32.628552780887645,배당금
302,302,대성미생물,0.5279503105590062,31.490912597833862,배당금
303,303,SCI평가정보,1.4345114345114345,90.40942306833774,배당금
304,304,코스맥스,0.8035714285714285,54.328101293296506,배당금
305,305,자이에스앤디,1.0869565217391304,27.021284445706975,배당금
306,306,코스맥스비티아이,1.3227513227513228,38.70502754566689,배당금
307,307,현대해상,3.4714003944773175,40.18145374838583,배당금
308,308,기신정기,4.0,47.32065170371203,배당금
309,309,사조산업,0.487012987012987,23.322188689328954,배당금
310,310,엠에스오토텍,1.1210762331838564,54.001944490749665,배당금
311,311,해성산업,1.6203703703703702,24.10453456453147,배당금
312,312,신성델타테크,1.1347517730496455,77.2276703666099,배당금
313,313,대원강업,2.875,46.61720336131211,배당금
